97;0.5032891812864662
0;0.9475230867899761
66;0.542033209314719
45;1.2477980605851282
30;0.471699056602829
98;1.2491997438360252
50;0.8584287972802495
15;0.2729468812791169
1;0.5307541803886289
52;1.1100450441310923
88;0.8860022573334643
89;0.35383612025908295
8;1.3102671483327397
73;1.1315917991926308
94;0.5491812087098443
63;1.6671232707871368
54;2.192555586524543
22;0.910219753685891
18;1.0065783625729272
49;1.1148542505637202
78;0.5186520991956
43;1.2500399993600135
6;0.6258594091327675
95;1.2587295182047609
74;0.9265527507918818
71;1.0183319694480828
39;0.8497058314499227
29;0.594390444068556
12;0.6511528238439792
59;1.0748953437428195
25;0.6965629906907178
92;0.15033296378373462
46;0.8563293758829025
20;0.20099751242241315
84;1.7992220541111663
31;2.0303940504246962
72;1.053090689352059
44;3.6201243072579623
82;8.9905061036629
76;0.2507987240796893
57;1.0182337649086268
26;2.7049584100314776
61;0.2745906043549165
99;0.33015148038439474
40;0.9664884893261746
55;4.7719388093310675
2;0.5930430001273131
7;0.9213034245024763
13;1.16931603940082
32;0.4272001872658722
51;0.4501110973970788
64;0.5780138406647428
80;0.1746424919657268
35;0.5503635162326762
69;0.8280096617793753
91;0.4804164859785764
68;1.4422205101856003
96;1.4383671297690315
83;1.2847178678604898
65;2.4654614172604647
36;0.429534631898294
67;0.48414873747640286
9;0.6746851117373168
90;0.18110770276275545
24;1.763774361986249
77;0.9440338976964697
14;1.2466354719804893
85;5.194554841369947
86;1.5400324671902272
58;2.3843028331149543
33;0.2729468812791196
37;4.454795169253013
5;3.322965543005235
75;2.566281356359816
48;8.711653115224452
17;1.2646343345014772
11;0.6212889826803671
93;2.646998299961671
81;2.5144581921360385
53;1.4623952953972472
87;1.6781537474260209
4;2.884805019407723
28;0.6753517601961304
3;2.308679276123051
23;6.087569301453575
60;2.845241641759094
27;8.963732481505678
21;21.55401122761144
16;1.4851935900750406
62;0.2860069929214946
42;0.7424957912338608
34;2.252221125911039
38;0.36687872655689074
19;0.5173973328110638
56;2.126146749403716
70;0.3087069808086553
79;2.41993801573512
41;0.6670832032063165
10;6.302570904004186
47;8.67218542237191
